ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-04-15,17074.128830649955,11960.532101945973,22550.430430963526,17074.128830649955,17074.128830649955,414.95055389180516,414.95055389180516,414.95055389180516,-363.7516225436666,-363.7516225436666,-363.7516225436666,778.7021764354718,778.7021764354718,778.7021764354718,0.0,0.0,0.0,17489.07938454176
2021-04-16,17081.703627776234,13850.911451133303,24710.093661892428,17081.703627776234,17081.703627776234,2271.7381592127795,2271.7381592127795,2271.7381592127795,1436.8394301553344,1436.8394301553344,1436.8394301553344,834.8987290574454,834.8987290574454,834.8987290574454,0.0,0.0,0.0,19353.441786989013
2021-04-17,17089.278424902514,15657.382762341938,26236.850364281632,17089.278424902514,17089.278424902514,4139.239592208191,4139.239592208191,4139.239592208191,3241.69243559621,3241.69243559621,3241.69243559621,897.5471566119811,897.5471566119811,897.5471566119811,0.0,0.0,0.0,21228.518017110706
2021-04-18,17096.85322202879,12727.33341020424,23141.697610962263,17096.85322202879,17096.85322202879,564.8501042943849,564.8501042943849,564.8501042943849,-402.3269402909534,-402.3269402909534,-402.3269402909534,967.1770445853383,967.1770445853383,967.1770445853383,0.0,0.0,0.0,17661.703326323175
2021-04-19,17104.428019155068,11855.977714674706,22121.960691214306,17104.428019155068,17104.428019155068,-53.82056069521039,-53.82056069521039,-53.82056069521039,-1098.011410131675,-1098.011410131675,-1098.011410131675,1044.1908494364645,1044.1908494364645,1044.1908494364645,0.0,0.0,0.0,17050.607458459857
2021-04-20,17112.002816281347,11406.556651750301,22254.30598587955,17112.002816281347,17112.002816281347,-328.2415610440104,-328.2415610440104,-328.2415610440104,-1457.0638652411092,-1457.0638652411092,-1457.0638652411092,1128.8223041970987,1128.8223041970987,1128.8223041970987,0.0,0.0,0.0,16783.761255237336
2021-04-21,17119.577613407626,11578.646614256175,22574.19765716632,17119.577613407626,17119.577613407626,-136.28050608279975,-136.28050608279975,-136.28050608279975,-1357.378027540903,-1357.378027540903,-1357.378027540903,1221.097521458103,1221.097521458103,1221.097521458103,0.0,0.0,0.0,16983.297107324826
2021-04-22,17127.1524105339,12188.494505386627,23327.361385013013,17127.1524105339,17127.1524105339,957.048942904635,957.048942904635,957.048942904635,-363.7516225414355,-363.7516225414355,-363.7516225414355,1320.8005654460703,1320.8005654460703,1320.8005654460703,0.0,0.0,0.0,18084.201353438537
2021-04-23,17134.72720766018,14523.191343429971,25383.147883051988,17134.72720766018,17134.72720766018,2864.284589861151,2864.284589861151,2864.284589861151,1436.839430159011,1436.839430159011,1436.839430159011,1427.4451597021402,1427.4451597021402,1427.4451597021402,0.0,0.0,0.0,19999.011797521332
2021-04-24,17142.30200478646,16275.53390594143,26840.84726388824,17142.30200478646,17142.30200478646,4781.946464972824,4781.946464972824,4781.946464972824,3241.692435600607,3241.692435600607,3241.692435600607,1540.2540293722172,1540.2540293722172,1540.2540293722172,0.0,0.0,0.0,21924.248469759284
2021-04-25,17149.87680191274,13033.33194722201,23531.395812766536,17149.87680191274,17149.87680191274,1255.8202119954792,1255.8202119954792,1255.8202119954792,-402.3269402939831,-402.3269402939831,-402.3269402939831,1658.1471522894624,1658.1471522894624,1658.1471522894624,0.0,0.0,0.0,18405.69701390822
2021-04-26,17157.451599039014,12501.074757729415,23178.994480644404,17157.451599039014,17157.451599039014,681.7285076242106,681.7285076242106,681.7285076242106,-1098.0114101325821,-1098.0114101325821,-1098.0114101325821,1779.7399177567927,1779.7399177567927,1779.7399177567927,0.0,0.0,0.0,17839.180106663225
2021-04-27,17165.026396165293,12399.95516165387,22980.103347831075,17165.026396165293,17165.026396165293,446.28800965230863,446.28800965230863,446.28800965230863,-1457.0638652399564,-1457.0638652399564,-1457.0638652399564,1903.3518748922654,1903.3518748922654,1903.3518748922654,0.0,0.0,0.0,17611.3144058176
2021-04-28,17172.60119329157,12377.611595893814,23290.529777415883,17172.60119329157,17172.60119329157,669.6483761258538,669.6483761258538,669.6483761258538,-1357.378027537781,-1357.378027537781,-1357.378027537781,2027.026403663635,2027.026403663635,2027.026403663635,0.0,0.0,0.0,17842.249569417425
2021-04-29,17180.175990417847,13202.554494892716,24091.332292045663,17180.175990417847,17180.175990417847,1784.809650065884,1784.809650065884,1784.809650065884,-363.75162254684477,-363.75162254684477,-363.75162254684477,2148.5612726127288,2148.5612726127288,2148.5612726127288,0.0,0.0,0.0,18964.98564048373
2021-04-30,17187.750787544126,15794.65093866948,26406.230889879356,17187.750787544126,17187.750787544126,3702.3890999172763,3702.3890999172763,3702.3890999172763,1436.8394301626877,1436.8394301626877,1436.8394301626877,2265.5496697545896,2265.5496697545896,2265.5496697545896,0.0,0.0,0.0,20890.139887461402
2021-05-01,17195.32558467041,17868.159502543916,28160.162516256783,17195.32558467041,17195.32558467041,5617.1233553108,5617.1233553108,5617.1233553108,3241.692435599817,3241.692435599817,3241.692435599817,2375.430919710983,2375.430919710983,2375.430919710983,0.0,0.0,0.0,22812.44893998121
2021-05-02,17202.900380741794,14208.650029761315,24472.326266931774,17202.900380741794,17202.900380741794,2073.222802984363,2073.222802984363,2073.222802984363,-402.32694029578835,-402.32694029578835,-402.32694029578835,2475.549743280152,2475.549743280152,2475.549743280152,0.0,0.0,0.0,19276.12318372616
2021-05-03,17210.475176813183,13402.864249188273,24060.562891822847,17210.475176813183,17210.475176813183,1465.2111772034,1465.2111772034,1465.2111772034,-1098.011410133489,-1098.011410133489,-1098.011410133489,2563.222587336889,2563.222587336889,2563.222587336889,0.0,0.0,0.0,18675.686354016583
2021-05-04,17218.049972884568,13470.751056168605,23518.691697029837,17218.049972884568,17218.049972884568,1178.7453993098668,1178.7453993098668,1178.7453993098668,-1457.0638652427592,-1457.0638652427592,-1457.0638652427592,2635.8092645526262,2635.8092645526262,2635.8092645526262,0.0,0.0,0.0,18396.795372194436
2021-05-05,17225.624768955953,13390.118084573365,23902.638984344387,17225.624768955953,17225.624768955953,1333.4098765042118,1333.4098765042118,1333.4098765042118,-1357.3780275422705,-1357.3780275422705,-1357.3780275422705,2690.7879040464823,2690.7879040464823,2690.7879040464823,0.0,0.0,0.0,18559.034645460164
2021-05-06,17233.19956502734,14328.294668909166,24781.242577763536,17233.19956502734,17233.19956502734,2362.0794116847596,2362.0794116847596,2362.0794116847596,-363.7516225483203,-363.7516225483203,-363.7516225483203,2725.8310342330806,2725.8310342330806,2725.8310342330806,0.0,0.0,0.0,19595.2789767121
2021-05-07,17240.77436109872,16234.208212075577,26958.67948451754,17240.77436109872,17240.77436109872,4175.71993508511,4175.71993508511,4175.71993508511,1436.8394301615087,1436.8394301615087,1436.8394301615087,2738.8805049236025,2738.8805049236025,2738.8805049236025,0.0,0.0,0.0,21416.49429618383
2021-05-08,17248.34915717011,17630.70248035993,28389.494708628124,17248.34915717011,17248.34915717011,5969.91134732534,5969.91134732534,5969.91134732534,3241.6924355990272,3241.6924355990272,3241.6924355990272,2728.218911726312,2728.218911726312,2728.218911726312,0.0,0.0,0.0,23218.260504495447
2021-05-09,17255.923953241494,14174.53202321884,24939.866493912785,17255.923953241494,17255.923953241494,2290.208274662847,2290.208274662847,2290.208274662847,-402.32694029759375,-402.32694029759375,-402.32694029759375,2692.5352149604405,2692.5352149604405,2692.5352149604405,0.0,0.0,0.0,19546.13222790434
2021-05-10,17263.49874931288,12894.092048984874,24318.736598375097,17263.49874931288,17263.49874931288,1532.9709376492108,1532.9709376492108,1532.9709376492108,-1098.0114101330034,-1098.0114101330034,-1098.0114101330034,2630.982347782214,2630.982347782214,2630.982347782214,0.0,0.0,0.0,18796.46968696209
2021-05-11,17271.073545384268,13070.046371827664,23674.010537848848,17271.073545384268,17271.073545384268,1086.160917083829,1086.160917083829,1086.160917083829,-1457.0638652455616,-1457.0638652455616,-1457.0638652455616,2543.2247823293906,2543.2247823293906,2543.2247823293906,0.0,0.0,0.0,18357.234462468095
2021-05-12,17278.64834145565,12959.491838304242,23786.70721293987,17278.64834145565,17278.64834145565,1072.0962365100809,1072.0962365100809,1072.0962365100809,-1357.3780275391484,-1357.3780275391484,-1357.3780275391484,2429.4742640492295,2429.4742640492295,2429.4742640492295,0.0,0.0,0.0,18350.744577965732
2021-05-13,17286.22313752704,13890.078153914481,24737.694281506294,17286.22313752704,17286.22313752704,1926.760604252056,1926.760604252056,1926.760604252056,-363.7516225460892,-363.7516225460892,-363.7516225460892,2290.5122267981446,2290.5122267981446,2290.5122267981446,0.0,0.0,0.0,19212.983741779095
2021-05-14,17293.797933598424,15299.629745675866,25972.41061273469,17293.797933598424,17293.797933598424,3564.537186486058,3564.537186486058,3564.537186486058,1436.8394301651851,1436.8394301651851,1436.8394301651851,2127.6977563208734,2127.6977563208734,2127.6977563208734,0.0,0.0,0.0,20858.33512008448
2021-05-15,17301.37272966981,17485.1117145007,27973.685826939833,17301.37272966981,17301.37272966981,5184.652802920892,5184.652802920892,5184.652802920892,3241.6924355975702,3241.6924355975702,3241.6924355975702,1942.9603673233219,1942.9603673233219,1942.9603673233219,0.0,0.0,0.0,22486.025532590702
2021-05-16,17308.947525741198,13306.904754391866,24169.262228412492,17308.947525741198,17308.947525741198,1336.4503477159374,1336.4503477159374,1336.4503477159374,-402.326940299399,-402.326940299399,-402.326940299399,1738.7772880153368,1738.7772880153368,1738.7772880153368,0.0,0.0,0.0,18645.397873457136
2021-05-17,17316.522321812583,12614.576047907189,23399.868742046176,17316.522321812583,17316.522321812583,420.12398292113863,420.12398292113863,420.12398292113863,-1098.0114101310369,-1098.0114101310369,-1098.0114101310369,1518.1353930521755,1518.1353930521755,1518.1353930521755,0.0,0.0,0.0,17736.64630473372
2021-05-18,17324.097117883968,11573.190212892472,22413.263638971912,17324.097117883968,17324.097117883968,-172.58548732454167,-172.58548732454167,-172.58548732454167,-1457.063865240455,-1457.063865240455,-1457.063865240455,1284.4783779159131,1284.4783779159131,1284.4783779159131,0.0,0.0,0.0,17151.511630559427
2021-05-19,17331.671913955353,11995.443284988722,22499.594011863104,17331.671913955353,17331.671913955353,-315.7378162510698,-315.7378162510698,-315.7378162510698,-1357.378027540278,-1357.378027540278,-1357.378027540278,1041.6402112892085,1041.6402112892085,1041.6402112892085,0.0,0.0,0.0,17015.934097704285
2021-05-20,17339.246710026742,12057.16883750999,22932.4019760239,17339.246710026742,17339.246710026742,430.01470071424484,430.01470071424484,430.01470071424484,-363.7516225438582,-363.7516225438582,-363.7516225438582,793.7663232581032,793.7663232581032,793.7663232581032,0.0,0.0,0.0,17769.261410740986
2021-05-21,17346.821506098127,13475.577461246208,24496.69893633987,17346.821506098127,17346.821506098127,1982.06380343719,1982.06380343719,1982.06380343719,1436.8394301565122,1436.8394301565122,1436.8394301565122,545.2243732806776,545.2243732806776,545.2243732806776,0.0,0.0,0.0,19328.88530953532
2021-05-22,17354.396302169513,15721.418368614042,26550.173332934773,17354.396302169513,17354.396302169513,3542.199216108955,3542.199216108955,3542.199216108955,3241.6924356026343,3241.6924356026343,3241.6924356026343,300.5067805063208,300.5067805063208,300.5067805063208,0.0,0.0,0.0,20896.595518278467
2021-05-23,17361.971098240898,11814.664640390203,22513.9033189791,17361.971098240898,17361.971098240898,-338.19946078744675,-338.19946078744675,-338.19946078744675,-402.3269403024289,-402.3269403024289,-402.3269403024289,64.12747951498203,64.12747951498203,64.12747951498203,0.0,0.0,0.0,17023.77163745345
2021-05-24,17369.545894312287,10749.939038727494,21084.815142399173,17369.545894312287,17369.545894312287,-1257.4958324917325,-1257.4958324917325,-1257.4958324917325,-1098.011410134818,-1098.011410134818,-1098.011410134818,-159.48442235691468,-159.48442235691468,-159.48442235691468,0.0,0.0,0.0,16112.050061820555
2021-05-25,17377.120690383672,10295.164789792361,20963.069409836484,17377.120690383672,17377.120690383672,-1823.1551368282344,-1823.1551368282344,-1823.1551368282344,-1457.0638652432579,-1457.0638652432579,-1457.0638652432579,-366.09127158497665,-366.09127158497665,-366.09127158497665,0.0,0.0,0.0,15553.965553555438
2021-05-26,17384.695486455057,10459.066637614547,21027.61011586833,17384.695486455057,17384.695486455057,-1909.1289331942605,-1909.1289331942605,-1909.1289331942605,-1357.3780275405156,-1357.3780275405156,-1357.3780275405156,-551.7509056537448,-551.7509056537448,-551.7509056537448,0.0,0.0,0.0,15475.566553260796
2021-05-27,17392.270282526446,11648.430239418494,21634.23769812452,17392.270282526446,17392.270282526446,-1076.666874037972,-1076.666874037972,-1076.666874037972,-363.75162254162717,-363.75162254162717,-363.75162254162717,-712.9152514963449,-712.9152514963449,-712.9152514963449,0.0,0.0,0.0,16315.603408488474
2021-05-28,17399.84507859783,12373.968721072672,23352.592362016763,17399.84507859783,17399.84507859783,590.3186878582054,590.3186878582054,590.3186878582054,1436.8394301601888,1436.8394301601888,1436.8394301601888,-846.5207423019834,-846.5207423019834,-846.5207423019834,0.0,0.0,0.0,17990.163766456037
2021-05-29,17407.419874669216,14411.272070896664,24869.162592491677,17407.419874669216,17407.419874669216,2291.624438583099,2291.624438583099,2291.624438583099,3241.6924356011773,3241.6924356011773,3241.6924356011773,-950.0679970180781,-950.0679970180781,-950.0679970180781,0.0,0.0,0.0,19699.044313252314
2021-05-30,17414.9946707406,10635.924532296101,21375.23154125405,17414.9946707406,17414.9946707406,-1424.0154103078155,-1424.0154103078155,-1424.0154103078155,-402.32694030423414,-402.32694030423414,-402.32694030423414,-1021.6884700035813,-1021.6884700035813,-1021.6884700035813,0.0,0.0,0.0,15990.979260432787
2021-05-31,17422.569466811987,10002.96757961004,20427.417761847548,17422.569466811987,17422.569466811987,-2158.207520601786,-2158.207520601786,-2158.207520601786,-1098.0114101328509,-1098.0114101328509,-1098.0114101328509,-1060.196110468935,-1060.196110468935,-1060.196110468935,0.0,0.0,0.0,15264.3619462102
2021-06-01,17430.144262883372,9678.783981217683,20035.87872882929,17430.144262883372,17430.144262883372,-2522.1863288142513,-2522.1863288142513,-2522.1863288142513,-1457.0638652434925,-1457.0638652434925,-1457.0638652434925,-1065.122463570759,-1065.122463570759,-1065.122463570759,0.0,0.0,0.0,14907.95793406912
2021-06-02,17437.719058954757,9787.944737693879,20485.874690302753,17437.719058954757,17437.719058954757,-2394.1121139177067,-2394.1121139177067,-2394.1121139177067,-1357.3780275416452,-1357.3780275416452,-1357.3780275416452,-1036.7340863760617,-1036.7340863760617,-1036.7340863760617,0.0,0.0,0.0,15043.60694503705
2021-06-03,17445.293855026142,10252.520736647968,21105.17423701061,17445.293855026142,17445.293855026142,-1339.7832524807782,-1339.7832524807782,-1339.7832524807782,-363.75162254310277,-363.75162254310277,-363.75162254310277,-976.0316299376757,-976.0316299376757,-976.0316299376757,0.0,0.0,0.0,16105.510602545364
2021-06-04,17452.868651097528,12662.177485307597,23199.51900408182,17452.868651097528,17452.868651097528,552.1089903396804,552.1089903396804,552.1089903396804,1436.8394301590101,1436.8394301590101,1436.8394301590101,-884.7304398193297,-884.7304398193297,-884.7304398193297,0.0,0.0,0.0,18004.977641437206
2021-06-05,17460.443447168913,14690.64893790034,24781.89193431906,17460.443447168913,17460.443447168913,2476.4693984375517,2476.4693984375517,2476.4693984375517,3241.69243559972,3241.69243559972,3241.69243559972,-765.2230371621681,-765.2230371621681,-765.2230371621681,0.0,0.0,0.0,19936.912845606465
2021-06-06,17468.018243240298,11075.836153970524,21707.068804723724,17468.018243240298,17468.018243240298,-1022.8512863003596,-1022.8512863003596,-1022.8512863003596,-402.3269402945618,-402.3269402945618,-402.3269402945618,-620.5243460057977,-620.5243460057977,-620.5243460057977,0.0,0.0,0.0,16445.16695693994
2021-06-07,17475.5930386802,10869.131574444595,21265.11426128854,17475.5930386802,17475.5930386802,-1552.2124255267895,-1552.2124255267895,-1552.2124255267895,-1098.0114101337583,-1098.0114101337583,-1098.0114101337583,-454.20101539303135,-454.20101539303135,-454.20101539303135,0.0,0.0,0.0,15923.38061315341
